embed,norm,train_n,fold,r2,check
Llama_3_8B&SVD_SWOW,visual_lancaster,5828,2,0.5054898451427661,pass
Llama_3_8B&SVD_SWOW,visual_lancaster,5828,3,0.5295945713341652,pass
Llama_3_8B&SVD_SWOW,visual_lancaster,5828,4,0.5361452106378412,pass
Llama_3_8B&SVD_SWOW,visual_lancaster,5828,5,0.5395991421471837,pass
Llama_3_8B&SVD_SWOW,auditory_lancaster,5828,1,0.642528913979264,pass
Llama_3_8B&SVD_SWOW,auditory_lancaster,5828,2,0.5676156814171185,pass
Llama_3_8B&SVD_SWOW,auditory_lancaster,5828,3,0.6433769280274583,pass
Llama_3_8B&SVD_SWOW,auditory_lancaster,5828,4,0.6223763217598484,pass
Llama_3_8B&SVD_SWOW,auditory_lancaster,5828,5,0.6290494997439966,pass
Llama_3_8B&SVD_SWOW,haptic_lancaster,5828,1,0.6220559890492751,pass
Llama_3_8B&SVD_SWOW,haptic_lancaster,5828,2,0.6043868227208905,pass
Llama_3_8B&SVD_SWOW,haptic_lancaster,5828,3,0.6137291014901616,pass
Llama_3_8B&SVD_SWOW,haptic_lancaster,5828,4,0.6471713185286336,pass
Llama_3_8B&SVD_SWOW,haptic_lancaster,5828,5,0.6358673154007328,pass
Llama_3_8B&SVD_SWOW,olfactory_lancaster,5828,1,0.6934306579891898,pass
Llama_3_8B&SVD_SWOW,olfactory_lancaster,5828,2,0.6620185616598271,pass
Llama_3_8B&SVD_SWOW,olfactory_lancaster,5828,3,0.6031500584522136,pass
Llama_3_8B&SVD_SWOW,olfactory_lancaster,5828,4,0.6766691560800329,pass
Llama_3_8B&SVD_SWOW,olfactory_lancaster,5828,5,0.6306710125668995,pass
Llama_3_8B&SVD_SWOW,gustatory_lancaster,5828,1,0.8031897446953921,pass
Llama_3_8B&SVD_SWOW,gustatory_lancaster,5828,2,0.7205891826411275,pass
Llama_3_8B&SVD_SWOW,gustatory_lancaster,5828,3,0.7159517636054598,pass
Llama_3_8B&SVD_SWOW,gustatory_lancaster,5828,4,0.7741283998036749,pass
Llama_3_8B&SVD_SWOW,gustatory_lancaster,5828,5,0.7473190039131756,pass
Llama_3_8B&SVD_SWOW,interoceptive_lancaster,5828,1,0.6807375476486122,pass
Llama_3_8B&SVD_SWOW,interoceptive_lancaster,5828,2,0.6625786607159319,pass
Llama_3_8B&SVD_SWOW,interoceptive_lancaster,5828,3,0.7072501895210066,pass
Llama_3_8B&SVD_SWOW,interoceptive_lancaster,5828,4,0.6378502395361632,pass
Llama_3_8B&SVD_SWOW,interoceptive_lancaster,5828,5,0.6662357741386947,pass
Llama_3_8B&SVD_SWOW,head_lancaster,5828,1,0.4195765211667568,pass
Llama_3_8B&SVD_SWOW,head_lancaster,5828,2,0.3940270190444224,pass
Llama_3_8B&SVD_SWOW,head_lancaster,5828,3,0.44863188189934466,pass
Llama_3_8B&SVD_SWOW,head_lancaster,5828,4,0.4443660073377539,pass
Llama_3_8B&SVD_SWOW,head_lancaster,5828,5,0.4432830867942804,pass
Llama_3_8B&SVD_SWOW,torso_lancaster,5828,1,0.5536648556988801,pass
Llama_3_8B&SVD_SWOW,torso_lancaster,5828,2,0.483471675819824,pass
Llama_3_8B&SVD_SWOW,torso_lancaster,5828,3,0.45533147748469616,pass
Llama_3_8B&SVD_SWOW,torso_lancaster,5828,4,0.505584926640736,pass
Llama_3_8B&SVD_SWOW,torso_lancaster,5828,5,0.5152362695036175,pass
Llama_3_8B&SVD_SWOW,mouth_throat_lancaster,5828,1,0.6452279588544068,pass
Llama_3_8B&SVD_SWOW,mouth_throat_lancaster,5828,2,0.602733475006646,pass
Llama_3_8B&SVD_SWOW,mouth_throat_lancaster,5828,3,0.5533576250743651,pass
Llama_3_8B&SVD_SWOW,mouth_throat_lancaster,5828,4,0.6173382286448204,pass
Llama_3_8B&SVD_SWOW,mouth_throat_lancaster,5828,5,0.6610421963863494,pass
Llama_3_8B&SVD_SWOW,hand_arm_lancaster,5828,1,0.5400593813238058,pass
Llama_3_8B&SVD_SWOW,hand_arm_lancaster,5828,2,0.5629041150911782,pass
Llama_3_8B&SVD_SWOW,hand_arm_lancaster,5828,3,0.5235217923633664,pass
Llama_3_8B&SVD_SWOW,hand_arm_lancaster,5828,4,0.5764406956984507,pass
Llama_3_8B&SVD_SWOW,hand_arm_lancaster,5828,5,0.5707185088015183,pass
Llama_3_8B&SVD_SWOW,foot_leg_lancaster,5828,1,0.5621881172847064,pass
Llama_3_8B&SVD_SWOW,foot_leg_lancaster,5828,2,0.5741698302467427,pass
Llama_3_8B&SVD_SWOW,foot_leg_lancaster,5828,3,0.546559279742018,pass
Llama_3_8B&SVD_SWOW,foot_leg_lancaster,5828,4,0.5505360441652125,pass
Llama_3_8B&SVD_SWOW,foot_leg_lancaster,5828,5,0.6329339876705813,pass
Llama_3_8B&SVD_SWOW,body_object_interact_pexman,3920,1,0.7130475880418706,pass
Llama_3_8B&SVD_SWOW,body_object_interact_pexman,3920,2,0.678784148188512,pass
Llama_3_8B&SVD_SWOW,body_object_interact_pexman,3920,3,0.6746589426888985,pass
Llama_3_8B&SVD_SWOW,body_object_interact_pexman,3920,4,0.6961923738926304,pass
Llama_3_8B&SVD_SWOW,body_object_interact_pexman,3920,5,0.6882012309352068,pass
Llama_3_8B&SVD_SWOW,child_body_object_interact,2105,1,0.6296015893138311,pass
Llama_3_8B&SVD_SWOW,child_body_object_interact,2105,2,0.5748632351383217,pass
Llama_3_8B&SVD_SWOW,child_body_object_interact,2105,3,0.5948406428471777,pass
Llama_3_8B&SVD_SWOW,child_body_object_interact,2105,4,0.5771270031843234,pass
Llama_3_8B&SVD_SWOW,child_body_object_interact,2105,5,0.6040321545441586,pass
Llama_3_8B&SVD_SWOW,semantic_size_glasgow,2762,1,0.7451164209308758,pass
Llama_3_8B&SVD_SWOW,semantic_size_glasgow,2762,2,0.7378491257777589,pass
Llama_3_8B&SVD_SWOW,semantic_size_glasgow,2762,3,0.7638225106990577,pass
Llama_3_8B&SVD_SWOW,semantic_size_glasgow,2762,4,0.7584754007682813,pass
Llama_3_8B&SVD_SWOW,semantic_size_glasgow,2762,5,0.7633746396472068,pass
Llama_3_8B&SVD_SWOW,gender_association_glasgow,2762,1,0.7341169421787476,pass
Llama_3_8B&SVD_SWOW,gender_association_glasgow,2762,2,0.7280003827677077,pass
Llama_3_8B&SVD_SWOW,gender_association_glasgow,2762,3,0.74285531648911,pass
Llama_3_8B&SVD_SWOW,gender_association_glasgow,2762,4,0.6785442847399117,pass
Llama_3_8B&SVD_SWOW,gender_association_glasgow,2762,5,0.6721498497935845,pass
Llama_3_8B&SVD_SWOW,feature_visual_vinson,726,1,0.03769474203464107,pass
Llama_3_8B&SVD_SWOW,feature_visual_vinson,726,2,-0.4551189057155336,pass
Llama_3_8B&SVD_SWOW,feature_visual_vinson,726,3,0.2541533240043734,pass
Llama_3_8B&SVD_SWOW,feature_visual_vinson,726,4,0.03134315823248279,pass
Llama_3_8B&SVD_SWOW,feature_visual_vinson,726,5,0.18232746929665766,pass
Llama_3_8B&SVD_SWOW,feature_perceptual_vinson,726,1,-0.07607117883247905,pass
Llama_3_8B&SVD_SWOW,feature_perceptual_vinson,726,2,-0.14648804255182224,pass
Llama_3_8B&SVD_SWOW,feature_perceptual_vinson,726,3,-0.21140986816147245,pass
Llama_3_8B&SVD_SWOW,feature_perceptual_vinson,726,4,0.061634889609383126,pass
Llama_3_8B&SVD_SWOW,feature_perceptual_vinson,726,5,0.01276676986972558,pass
Llama_3_8B&SVD_SWOW,feature_functional_vinson,726,1,0.19490418464832437,pass
Llama_3_8B&SVD_SWOW,feature_functional_vinson,726,2,0.0026017457921938547,pass
Llama_3_8B&SVD_SWOW,feature_functional_vinson,726,3,0.1496233666189032,pass
Llama_3_8B&SVD_SWOW,feature_functional_vinson,726,4,-0.004253342114281411,pass
Llama_3_8B&SVD_SWOW,feature_functional_vinson,726,5,0.15088634350080887,pass
Llama_3_8B&SVD_SWOW,feature_motoric_vinson,726,1,0.178238671371731,pass
Llama_3_8B&SVD_SWOW,feature_motoric_vinson,726,2,0.21567279161587405,pass
Llama_3_8B&SVD_SWOW,feature_motoric_vinson,726,3,0.16932753353927832,pass
Llama_3_8B&SVD_SWOW,feature_motoric_vinson,726,4,0.20368415179520338,pass
Llama_3_8B&SVD_SWOW,feature_motoric_vinson,726,5,0.20085840946825295,pass
Llama_3_8B&SVD_SWOW,socialness_diveica,3423,1,0.7570976824798006,pass
Llama_3_8B&SVD_SWOW,socialness_diveica,3423,2,0.7449784814668867,pass
Llama_3_8B&SVD_SWOW,socialness_diveica,3423,3,0.7432839985443228,pass
Llama_3_8B&SVD_SWOW,socialness_diveica,3423,4,0.7170548950292956,pass
Llama_3_8B&SVD_SWOW,socialness_diveica,3423,5,0.7123596635913114,pass
Llama_3_8B&SVD_SWOW,valence_warriner,5384,1,0.7207232002752683,pass
Llama_3_8B&SVD_SWOW,valence_warriner,5384,2,0.7723687754525854,pass
Llama_3_8B&SVD_SWOW,valence_warriner,5384,3,0.756232433312191,pass
Llama_3_8B&SVD_SWOW,valence_warriner,5384,4,0.6893282554374348,pass
Llama_3_8B&SVD_SWOW,valence_warriner,5384,5,0.7267903321143581,pass
Llama_3_8B&SVD_SWOW,valence_glasgow,2762,1,0.7746215625112908,pass
Llama_3_8B&SVD_SWOW,valence_glasgow,2762,2,0.8334706741605441,pass
Llama_3_8B&SVD_SWOW,valence_glasgow,2762,3,0.8233711084273294,pass
Llama_3_8B&SVD_SWOW,valence_glasgow,2762,4,0.805620279370521,pass
Llama_3_8B&SVD_SWOW,valence_glasgow,2762,5,0.8324356225336917,pass
Llama_3_8B&SVD_SWOW,valence_mohammad,5592,1,0.6892831206803272,pass
Llama_3_8B&SVD_SWOW,valence_mohammad,5592,2,0.7418080230293984,pass
Llama_3_8B&SVD_SWOW,valence_mohammad,5592,3,0.7373021217874569,pass
Llama_3_8B&SVD_SWOW,valence_mohammad,5592,4,0.6722099165531279,pass
Llama_3_8B&SVD_SWOW,valence_mohammad,5592,5,0.6927700455063319,pass
Llama_3_8B&SVD_SWOW,valence_older_kyrolainen,1935,1,0.7597108202464293,pass
Llama_3_8B&SVD_SWOW,valence_older_kyrolainen,1935,2,0.7713050661751604,pass
Llama_3_8B&SVD_SWOW,valence_older_kyrolainen,1935,3,0.770250533117872,pass
Llama_3_8B&SVD_SWOW,valence_older_kyrolainen,1935,4,0.7563446140409582,pass
Llama_3_8B&SVD_SWOW,valence_older_kyrolainen,1935,5,0.7586982017430115,pass
Llama_3_8B&SVD_SWOW,valence_younger_kyrolainen,1935,1,0.7605069807104969,pass
Llama_3_8B&SVD_SWOW,valence_younger_kyrolainen,1935,2,0.8122809397583124,pass
Llama_3_8B&SVD_SWOW,valence_younger_kyrolainen,1935,3,0.7744855293621213,pass
Llama_3_8B&SVD_SWOW,valence_younger_kyrolainen,1935,4,0.7844236312276256,pass
Llama_3_8B&SVD_SWOW,valence_younger_kyrolainen,1935,5,0.7674861309234928,pass
Llama_3_8B&SVD_SWOW,arousal_warriner,5384,1,0.47204713836258994,pass
Llama_3_8B&SVD_SWOW,arousal_warriner,5384,2,0.4510009884646856,pass
Llama_3_8B&SVD_SWOW,arousal_warriner,5384,3,0.480438838124035,pass
Llama_3_8B&SVD_SWOW,arousal_warriner,5384,4,0.45073226955910084,pass
Llama_3_8B&SVD_SWOW,arousal_warriner,5384,5,0.45865684248928185,pass
Llama_3_8B&SVD_SWOW,arousal_glasgow,2762,1,0.6246201717067654,pass
Llama_3_8B&SVD_SWOW,arousal_glasgow,2762,2,0.6624613190453632,pass
Llama_3_8B&SVD_SWOW,arousal_glasgow,2762,3,0.6892002801622605,pass
Llama_3_8B&SVD_SWOW,arousal_glasgow,2762,4,0.5815565701224124,pass
Llama_3_8B&SVD_SWOW,arousal_glasgow,2762,5,0.6655948426849332,pass
Llama_3_8B&SVD_SWOW,arousal_mohammad,5592,1,0.5898926825241164,pass
Llama_3_8B&SVD_SWOW,arousal_mohammad,5592,2,0.5851778320774726,pass
Llama_3_8B&SVD_SWOW,arousal_mohammad,5592,3,0.6028303671366757,pass
Llama_3_8B&SVD_SWOW,arousal_mohammad,5592,4,0.578288953506317,pass
Llama_3_8B&SVD_SWOW,arousal_mohammad,5592,5,0.5620280216618843,pass
Llama_3_8B&SVD_SWOW,dominance_warriner,5384,1,0.499271151378717,pass
Llama_3_8B&SVD_SWOW,dominance_warriner,5384,2,0.5669502879451065,pass
Llama_3_8B&SVD_SWOW,dominance_warriner,5384,3,0.5374779461926806,pass
Llama_3_8B&SVD_SWOW,dominance_warriner,5384,4,0.5114420127194755,pass
Llama_3_8B&SVD_SWOW,dominance_warriner,5384,5,0.5296743811716751,pass
Llama_3_8B&SVD_SWOW,dominance_glasgow,2762,1,0.6035213973861291,pass
Llama_3_8B&SVD_SWOW,dominance_glasgow,2762,2,0.6609177692939047,pass
Llama_3_8B&SVD_SWOW,dominance_glasgow,2762,3,0.6085592966930351,pass
Llama_3_8B&SVD_SWOW,dominance_glasgow,2762,4,0.5979584331180339,pass
Llama_3_8B&SVD_SWOW,dominance_glasgow,2762,5,0.6397396505836435,pass
Llama_3_8B&SVD_SWOW,dominance_mohammad,5592,1,0.6154516802979835,pass
Llama_3_8B&SVD_SWOW,dominance_mohammad,5592,2,0.6200080548571385,pass
Llama_3_8B&SVD_SWOW,dominance_mohammad,5592,3,0.6290289086750127,pass
